original_filename,augmented_filename,augmentation_type,parameters
9999936_00000_d_0000034.jpg,9999936_00000_d_0000034_lowcontrast.jpg,lowcontrast,"{'alpha': 0.4, 'mean': np.float64(168.03)}"
9999936_00000_d_0000034.jpg,9999936_00000_d_0000034_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000035.jpg,9999936_00000_d_0000035_original.jpg,original,{}
9999936_00000_d_0000035.jpg,9999936_00000_d_0000035_blur.jpg,blur,{'kernel_size': 19}
9999936_00000_d_0000035.jpg,9999936_00000_d_0000035_dark.jpg,dark,"{'alpha': 0.71, 'beta': -12}"
9999936_00000_d_0000035.jpg,9999936_00000_d_0000035_bright.jpg,bright,"{'alpha': 1.48, 'beta': 39}"
9999936_00000_d_0000035.jpg,9999936_00000_d_0000035_lowcontrast.jpg,lowcontrast,"{'alpha': 0.53, 'mean': np.float64(171.16)}"
9999936_00000_d_0000035.jpg,9999936_00000_d_0000035_noise.jpg,noise,{'sigma': 5}
9999936_00000_d_0000036.jpg,9999936_00000_d_0000036_original.jpg,original,{}
9999936_00000_d_0000036.jpg,9999936_00000_d_0000036_blur.jpg,blur,{'kernel_size': 15}
9999936_00000_d_0000036.jpg,9999936_00000_d_0000036_dark.jpg,dark,"{'alpha': 0.81, 'beta': -13}"
9999936_00000_d_0000036.jpg,9999936_00000_d_0000036_bright.jpg,bright,"{'alpha': 1.12, 'beta': 27}"
9999936_00000_d_0000036.jpg,9999936_00000_d_0000036_lowcontrast.jpg,lowcontrast,"{'alpha': 0.49, 'mean': np.float64(172.01)}"
9999936_00000_d_0000036.jpg,9999936_00000_d_0000036_noise.jpg,noise,{'sigma': 7}
9999936_00000_d_0000037.jpg,9999936_00000_d_0000037_original.jpg,original,{}
9999936_00000_d_0000037.jpg,9999936_00000_d_0000037_blur.jpg,blur,{'kernel_size': 19}
9999936_00000_d_0000037.jpg,9999936_00000_d_0000037_dark.jpg,dark,"{'alpha': 0.82, 'beta': -11}"
9999936_00000_d_0000037.jpg,9999936_00000_d_0000037_bright.jpg,bright,"{'alpha': 1.38, 'beta': 60}"
9999936_00000_d_0000037.jpg,9999936_00000_d_0000037_lowcontrast.jpg,lowcontrast,"{'alpha': 0.67, 'mean': np.float64(165.8)}"
9999936_00000_d_0000037.jpg,9999936_00000_d_0000037_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000038.jpg,9999936_00000_d_0000038_original.jpg,original,{}
9999936_00000_d_0000038.jpg,9999936_00000_d_0000038_blur.jpg,blur,{'kernel_size': 17}
9999936_00000_d_0000038.jpg,9999936_00000_d_0000038_dark.jpg,dark,"{'alpha': 0.8, 'beta': -13}"
9999936_00000_d_0000038.jpg,9999936_00000_d_0000038_bright.jpg,bright,"{'alpha': 1.48, 'beta': 50}"
9999936_00000_d_0000038.jpg,9999936_00000_d_0000038_lowcontrast.jpg,lowcontrast,"{'alpha': 0.36, 'mean': np.float64(173.0)}"
9999936_00000_d_0000038.jpg,9999936_00000_d_0000038_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000039.jpg,9999936_00000_d_0000039_original.jpg,original,{}
9999936_00000_d_0000039.jpg,9999936_00000_d_0000039_blur.jpg,blur,{'kernel_size': 19}
9999936_00000_d_0000039.jpg,9999936_00000_d_0000039_dark.jpg,dark,"{'alpha': 0.83, 'beta': -5}"
9999936_00000_d_0000039.jpg,9999936_00000_d_0000039_bright.jpg,bright,"{'alpha': 1.4, 'beta': 71}"
9999936_00000_d_0000039.jpg,9999936_00000_d_0000039_lowcontrast.jpg,lowcontrast,"{'alpha': 0.57, 'mean': np.float64(170.61)}"
9999936_00000_d_0000039.jpg,9999936_00000_d_0000039_noise.jpg,noise,{'sigma': 8}
9999936_00000_d_0000040.jpg,9999936_00000_d_0000040_original.jpg,original,{}
9999936_00000_d_0000040.jpg,9999936_00000_d_0000040_blur.jpg,blur,{'kernel_size': 13}
9999936_00000_d_0000040.jpg,9999936_00000_d_0000040_dark.jpg,dark,"{'alpha': 0.82, 'beta': -18}"
9999936_00000_d_0000040.jpg,9999936_00000_d_0000040_bright.jpg,bright,"{'alpha': 1.31, 'beta': 53}"
9999936_00000_d_0000040.jpg,9999936_00000_d_0000040_lowcontrast.jpg,lowcontrast,"{'alpha': 0.58, 'mean': np.float64(148.75)}"
9999936_00000_d_0000040.jpg,9999936_00000_d_0000040_noise.jpg,noise,{'sigma': 6}
9999936_00000_d_0000041.jpg,9999936_00000_d_0000041_original.jpg,original,{}
9999936_00000_d_0000041.jpg,9999936_00000_d_0000041_blur.jpg,blur,{'kernel_size': 9}
9999936_00000_d_0000041.jpg,9999936_00000_d_0000041_dark.jpg,dark,"{'alpha': 0.67, 'beta': -14}"
9999936_00000_d_0000041.jpg,9999936_00000_d_0000041_bright.jpg,bright,"{'alpha': 1.33, 'beta': 29}"
9999936_00000_d_0000041.jpg,9999936_00000_d_0000041_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(166.03)}"
9999936_00000_d_0000041.jpg,9999936_00000_d_0000041_noise.jpg,noise,{'sigma': 12}
9999936_00000_d_0000042.jpg,9999936_00000_d_0000042_original.jpg,original,{}
9999936_00000_d_0000042.jpg,9999936_00000_d_0000042_blur.jpg,blur,{'kernel_size': 9}
9999936_00000_d_0000042.jpg,9999936_00000_d_0000042_dark.jpg,dark,"{'alpha': 0.82, 'beta': -5}"
9999936_00000_d_0000042.jpg,9999936_00000_d_0000042_bright.jpg,bright,"{'alpha': 1.14, 'beta': 52}"
9999936_00000_d_0000042.jpg,9999936_00000_d_0000042_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(178.23)}"
9999936_00000_d_0000042.jpg,9999936_00000_d_0000042_noise.jpg,noise,{'sigma': 5}
9999936_00000_d_0000043.jpg,9999936_00000_d_0000043_original.jpg,original,{}
9999936_00000_d_0000043.jpg,9999936_00000_d_0000043_blur.jpg,blur,{'kernel_size': 21}
9999936_00000_d_0000043.jpg,9999936_00000_d_0000043_dark.jpg,dark,"{'alpha': 0.68, 'beta': -7}"
9999936_00000_d_0000043.jpg,9999936_00000_d_0000043_bright.jpg,bright,"{'alpha': 1.28, 'beta': 23}"
9999936_00000_d_0000043.jpg,9999936_00000_d_0000043_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(170.41)}"
9999936_00000_d_0000043.jpg,9999936_00000_d_0000043_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000044.jpg,9999936_00000_d_0000044_original.jpg,original,{}
9999936_00000_d_0000044.jpg,9999936_00000_d_0000044_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000044.jpg,9999936_00000_d_0000044_dark.jpg,dark,"{'alpha': 0.75, 'beta': -20}"
9999936_00000_d_0000044.jpg,9999936_00000_d_0000044_bright.jpg,bright,"{'alpha': 1.4, 'beta': 57}"
9999936_00000_d_0000044.jpg,9999936_00000_d_0000044_lowcontrast.jpg,lowcontrast,"{'alpha': 0.33, 'mean': np.float64(164.47)}"
9999936_00000_d_0000044.jpg,9999936_00000_d_0000044_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000045.jpg,9999936_00000_d_0000045_original.jpg,original,{}
9999936_00000_d_0000045.jpg,9999936_00000_d_0000045_blur.jpg,blur,{'kernel_size': 17}
9999936_00000_d_0000045.jpg,9999936_00000_d_0000045_dark.jpg,dark,"{'alpha': 0.83, 'beta': -19}"
9999936_00000_d_0000045.jpg,9999936_00000_d_0000045_bright.jpg,bright,"{'alpha': 1.47, 'beta': 24}"
9999936_00000_d_0000045.jpg,9999936_00000_d_0000045_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(170.96)}"
9999936_00000_d_0000045.jpg,9999936_00000_d_0000045_noise.jpg,noise,{'sigma': 12}
9999936_00000_d_0000046.jpg,9999936_00000_d_0000046_original.jpg,original,{}
9999936_00000_d_0000046.jpg,9999936_00000_d_0000046_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000046.jpg,9999936_00000_d_0000046_dark.jpg,dark,"{'alpha': 0.72, 'beta': -15}"
9999936_00000_d_0000046.jpg,9999936_00000_d_0000046_bright.jpg,bright,"{'alpha': 1.41, 'beta': 69}"
9999936_00000_d_0000046.jpg,9999936_00000_d_0000046_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(181.2)}"
9999936_00000_d_0000046.jpg,9999936_00000_d_0000046_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000047.jpg,9999936_00000_d_0000047_original.jpg,original,{}
9999936_00000_d_0000047.jpg,9999936_00000_d_0000047_blur.jpg,blur,{'kernel_size': 17}
9999936_00000_d_0000047.jpg,9999936_00000_d_0000047_dark.jpg,dark,"{'alpha': 0.9, 'beta': -8}"
9999936_00000_d_0000047.jpg,9999936_00000_d_0000047_bright.jpg,bright,"{'alpha': 1.28, 'beta': 78}"
9999936_00000_d_0000047.jpg,9999936_00000_d_0000047_lowcontrast.jpg,lowcontrast,"{'alpha': 0.66, 'mean': np.float64(177.94)}"
9999936_00000_d_0000047.jpg,9999936_00000_d_0000047_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000048.jpg,9999936_00000_d_0000048_original.jpg,original,{}
9999936_00000_d_0000048.jpg,9999936_00000_d_0000048_blur.jpg,blur,{'kernel_size': 9}
9999936_00000_d_0000048.jpg,9999936_00000_d_0000048_dark.jpg,dark,"{'alpha': 0.82, 'beta': -16}"
9999936_00000_d_0000048.jpg,9999936_00000_d_0000048_bright.jpg,bright,"{'alpha': 1.36, 'beta': 42}"
9999936_00000_d_0000048.jpg,9999936_00000_d_0000048_lowcontrast.jpg,lowcontrast,"{'alpha': 0.35, 'mean': np.float64(165.44)}"
9999936_00000_d_0000048.jpg,9999936_00000_d_0000048_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000049.jpg,9999936_00000_d_0000049_original.jpg,original,{}
9999936_00000_d_0000049.jpg,9999936_00000_d_0000049_blur.jpg,blur,{'kernel_size': 11}
9999936_00000_d_0000049.jpg,9999936_00000_d_0000049_dark.jpg,dark,"{'alpha': 0.83, 'beta': -13}"
9999936_00000_d_0000049.jpg,9999936_00000_d_0000049_bright.jpg,bright,"{'alpha': 1.43, 'beta': 68}"
9999936_00000_d_0000049.jpg,9999936_00000_d_0000049_lowcontrast.jpg,lowcontrast,"{'alpha': 0.31, 'mean': np.float64(167.14)}"
9999936_00000_d_0000049.jpg,9999936_00000_d_0000049_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000050.jpg,9999936_00000_d_0000050_original.jpg,original,{}
9999936_00000_d_0000050.jpg,9999936_00000_d_0000050_blur.jpg,blur,{'kernel_size': 21}
9999936_00000_d_0000050.jpg,9999936_00000_d_0000050_dark.jpg,dark,"{'alpha': 0.82, 'beta': -7}"
9999936_00000_d_0000050.jpg,9999936_00000_d_0000050_bright.jpg,bright,"{'alpha': 1.31, 'beta': 72}"
9999936_00000_d_0000050.jpg,9999936_00000_d_0000050_lowcontrast.jpg,lowcontrast,"{'alpha': 0.39, 'mean': np.float64(164.72)}"
9999936_00000_d_0000050.jpg,9999936_00000_d_0000050_noise.jpg,noise,{'sigma': 12}
